Time,MarketID,Side,BTC_Price,Net,Fluc,Reason,Multiplier,Prob,Amount
2026-03-04 09:03:03,1487912,YES,68245.87,141.44000000000233,170.22000000000116,Condition_1_HARD_ABS (141.44 > 140.0),1.0,0.9300,3.00
2026-03-04 09:08:16,1487948,NO,68092.75,-158.36000000000058,158.36000000000058,Condition_1_HARD_ABS (158.36 > 140.0),1.0,0.9100,3.00
2026-03-04 09:22:19,1488090,NO,67959.4,-138.88000000000466,144.31999999999243,Condition_2_BREAK_DOWN (Cur:67959.40 < Min:68040.76 - 67.96),1.0,0.8500,3.00
2026-03-04 09:27:54,1488094,YES,68186.15,169.92999999999302,212.11999999999534,Condition_1_HARD_ABS (169.93 > 140.0),1.0,0.9400,3.00
2026-03-04 09:32:09,1488096,YES,68400.84,155.38999999999942,197.83000000000175,Condition_1_HARD_ABS (155.39 > 140.0),1.0,0.8000,3.00
2026-03-04 09:36:18,1488104,YES,68649.02,141.13999999999942,141.40000000000873,Condition_1_HARD_ABS (141.14 > 140.0),1.0,0.7500,3.00
2026-03-04 09:42:18,1488108,YES,68806.92,120.61999999999534,206.75,Condition_2_BREAK_UP (Cur:68806.92 > Max:68692.59 + 103.21),1.0,0.7700,3.00
2026-03-04 09:45:49,1488113,NO,68576.66,-143.34999999999127,148.0899999999965,Condition_1_HARD_ABS (143.35 > 140.0),1.0,0.8100,3.00
2026-03-04 09:58:47,1488160,YES,68470.72,74.77000000000407,81.55999999999767,Condition_4_TREND,1.0,0.5700,3.00
2026-03-04 10:01:36,1488168,NO,68302.77,-118.59999999999127,129.38999999999942,Condition_2_BREAK_DOWN (Cur:68302.77 < Min:68371.29 - 68.30),1.0,0.8500,3.00
2026-03-04 10:07:58,1488194,NO,68199.73,-119.30999999999767,123.51999999998952,Condition_2_BREAK_DOWN (Cur:68199.73 < Min:68268.00 - 68.20),1.0,0.8800,3.00
2026-03-04 10:12:41,1488197,YES,68402.74,140.74000000000524,148.79000000000815,Condition_1_HARD_ABS (140.74 > 140.0),1.0,0.9500,3.00
2026-03-04 10:16:16,1488328,NO,68111.12,-122.02000000000407,122.25,Condition_2_BREAK_DOWN (Cur:68111.12 < Min:68180.90 - 68.11),1.0,0.8200,3.00
2026-03-04 10:28:21,1488344,NO,68083.06,-75.05999999999767,102.15999999998894,Condition_4_TREND,1.0,0.7400,3.00
2026-03-04 10:38:20,1488381,YES,68151.36,142.4499999999971,182.3000000000029,Condition_1_HARD_ABS (142.45 > 140.0),1.0,0.9800,3.00
2026-03-04 10:48:30,1488453,YES,68275.55,139.43000000000757,173.3700000000099,Condition_2_BREAK_UP (Cur:68275.55 > Max:68169.97 + 102.41),1.0,0.9500,3.00
2026-03-04 11:01:50,1488472,NO,68182.0,-145.52999999999884,145.52999999999884,Condition_1_HARD_ABS (145.53 > 140.0),1.0,0.8800,3.00
2026-03-04 11:09:58,1488480,YES,68282.6,141.85000000000582,144.68000000000757,Condition_1_HARD_ABS (141.85 > 140.0),1.0,0.9900,3.00
2026-03-04 11:28:23,1488602,NO,68081.3,-116.0399999999936,127.34999999999127,Condition_4_TREND,1.0,0.8700,3.00
2026-03-04 11:31:30,1488609,NO,67880.0,-110.75,122.64999999999418,Condition_2_BREAK_DOWN (Cur:67880.00 < Min:67951.13 - 67.88),1.0,0.6700,3.00
2026-03-04 11:35:42,1488615,NO,67424.75,-111.27000000000407,111.27000000000407,Condition_2_BREAK_DOWN (Cur:67424.75 < Min:67492.68 - 67.42),1.0,0.7200,3.00
2026-03-04 11:43:09,1488619,NO,67490.0,-149.83000000000175,149.97000000000116,Condition_1_HARD_ABS (149.83 > 140.0),1.0,0.9000,3.00
2026-03-04 11:59:30,1488637,YES,67732.8,143.15000000000873,148.2600000000093,Condition_1_HARD_ABS (143.15 > 140.0),1.0,0.9900,3.00
2026-03-04 12:03:32,1488643,NO,67565.64,-162.36000000000058,192.2199999999866,Condition_1_HARD_ABS (162.36 > 140.0),1.0,0.9300,3.00
2026-03-04 12:10:41,1488665,YES,67887.64,145.92999999999302,156.2899999999936,Condition_1_HARD_ABS (145.93 > 140.0),1.0,0.8800,3.00
2026-03-04 12:17:09,1488800,NO,67662.23,-150.2600000000093,192.35000000000582,Condition_1_HARD_ABS (150.26 > 140.0),1.0,0.8900,3.00
2026-03-04 12:43:20,1488829,YES,67655.65,86.56999999999243,166.9100000000035,Condition_4_TREND,1.0,0.9200,3.00
2026-03-04 13:22:06,1489272,NO,67803.97,-133.00999999999476,133.00999999999476,Condition_1_STRONG_FLUC (133.01 > 0.8*Max(161.31) & > 45.0),1.0,0.9900,3.00
2026-03-04 13:26:56,1489289,NO,67710.0,-99.63999999999942,138.0,Condition_2_BREAK_DOWN (Cur:67710.00 < Min:67784.01 - 67.71),1.0,0.8900,3.00
2026-03-04 13:38:20,1489300,YES,67891.7,113.25999999999476,183.02999999999884,Condition_4_TREND,1.0,0.9400,3.00
2026-03-04 13:41:48,1489305,YES,68081.68,144.06999999999243,162.7899999999936,Condition_1_HARD_ABS (144.07 > 140.0),1.0,0.8700,3.00
2026-03-04 13:54:10,1489318,YES,68319.03,157.92999999999302,157.92999999999302,Condition_1_HARD_ABS (157.93 > 140.0),1.0,0.9900,3.00
2026-03-04 13:58:20,1489773,NO,68252.38,-104.04999999998836,116.6299999999901,Condition_4_TREND,1.0,0.8600,3.00
2026-03-04 14:13:20,1489847,NO,68111.27,-77.33999999999651,92.80000000000291,Condition_4_TREND,1.0,0.7100,3.00
2026-03-04 14:18:20,1489982,NO,68115.27,-70.75,107.5399999999936,Condition_4_TREND,1.0,0.8600,3.00
2026-03-04 14:31:36,1490003,YES,68245.44,127.22000000000116,127.22000000000116,Condition_1_STRONG_FLUC (127.22 > 0.8*Max(150.82) & > 45.0),1.0,0.7200,3.00
2026-03-04 14:45:00,1490011,YES,68669.99,121.2100000000064,123.5,Condition_2_BREAK_UP (Cur:68669.99 > Max:68565.24 + 103.00),1.0,0.9900,3.00
2026-03-04 14:46:27,1490018,NO,68521.01,-148.99000000000524,152.36999999999534,Condition_1_HARD_ABS (148.99 > 140.0),1.0,0.7600,3.00
2026-03-04 14:51:26,1490021,NO,68518.84,-141.15000000000873,142.38000000000466,Condition_1_HARD_ABS (141.15 > 140.0),1.0,0.8000,3.00
2026-03-04 15:13:22,1490059,NO,68401.11,-84.11000000000058,102.22000000000116,Condition_4_TREND,1.0,0.6600,3.00
2026-03-04 15:23:26,1490202,YES,68476.84,70.08000000000175,101.8700000000099,Condition_4_TREND,1.0,0.7300,3.00
2026-03-04 15:28:53,1490206,YES,68660.06,146.61000000000058,162.35000000000582,Condition_1_HARD_ABS (146.61 > 140.0),1.0,0.9900,3.00
2026-03-04 15:43:22,1490223,YES,68871.67,94.17999999999302,99.47999999999593,Condition_4_TREND,1.0,0.8900,3.00
2026-03-04 15:46:59,1490229,YES,69080.87,120.14999999999418,173.08000000000175,Condition_2_BREAK_UP (Cur:69080.87 > Max:68975.60 + 103.62),1.0,0.7000,3.00
2026-03-04 15:54:16,1490233,NO,69332.18,-90.56000000001222,113.20000000001164,Condition_4_TREND,1.0,0.8700,3.00
2026-03-04 15:56:56,1490254,YES,69473.49,146.98000000001048,204.41999999999825,Condition_1_HARD_ABS (146.98 > 140.0),1.0,0.7900,3.00
2026-03-04 16:00:47,1490259,YES,69654.99,158.66999999999825,172.32000000000698,Condition_1_HARD_ABS (158.67 > 140.0),1.0,0.6000,3.00
2026-03-04 16:06:57,1490272,YES,69539.17,147.39999999999418,149.8000000000029,Condition_1_HARD_ABS (147.40 > 140.0),1.0,0.8000,3.00
2026-03-04 16:11:23,1490275,NO,69517.59,-189.38999999999942,189.38999999999942,Condition_1_HARD_ABS (189.39 > 140.0),1.0,0.6200,3.00
2026-03-04 16:18:19,1490409,NO,69292.55,-141.50999999999476,141.50999999999476,Condition_1_HARD_ABS (141.51 > 140.0),1.0,0.9900,3.00
2026-03-04 16:22:04,1490418,NO,69150.43,-119.49000000000524,208.77000000000407,Condition_2_BREAK_DOWN (Cur:69150.43 < Min:69249.01 - 69.15),1.0,0.8300,3.00
2026-03-04 16:33:26,1490437,YES,69459.52,144.30999999999767,144.30999999999767,Condition_1_HARD_ABS (144.31 > 140.0),1.0,0.9700,3.00
2026-03-04 16:40:52,1490445,YES,69666.2,126.13999999999942,147.57000000000698,Condition_2_BREAK_UP (Cur:69666.20 > Max:69555.73 + 104.50),1.0,0.6000,3.00
2026-03-04 16:46:14,1490450,YES,70050.0,158.5,178.5,Condition_1_HARD_ABS (158.50 > 140.0),1.0,0.9900,3.00
2026-03-04 16:50:59,1490458,YES,70742.87,142.84999999999127,149.97999999999593,Condition_1_HARD_ABS (142.85 > 140.0),1.0,0.6200,3.00
2026-03-04 16:55:20,1490481,YES,70850.89,182.9600000000064,182.9600000000064,Condition_1_HARD_ABS (182.96 > 140.0),1.0,0.6900,3.00
2026-03-04 17:02:20,1490483,NO,70875.01,-143.83000000000175,146.11000000000058,Condition_1_HARD_ABS (143.83 > 140.0),1.0,0.8800,3.00
2026-03-04 17:05:30,1490510,YES,70963.99,146.9600000000064,146.9600000000064,Condition_1_HARD_ABS (146.96 > 140.0),1.0,0.7700,3.00
2026-03-04 17:16:40,1490656,YES,71229.43,141.41999999999825,141.47000000000116,Condition_1_HARD_ABS (141.42 > 140.0),1.0,0.7700,3.00
2026-03-04 17:20:56,1490659,YES,71347.83,150.69000000000233,150.69000000000233,Condition_1_HARD_ABS (150.69 > 140.0),1.0,0.7100,3.00
2026-03-04 17:31:06,1490716,YES,71464.23,145.39999999999418,170.94000000000233,Condition_1_HARD_ABS (145.40 > 140.0),1.0,0.5300,3.00
2026-03-04 17:36:07,1490729,YES,71642.18,162.0399999999936,202.35000000000582,Condition_1_HARD_ABS (162.04 > 140.0),1.0,0.6300,3.00
2026-03-04 17:42:00,1490733,YES,71839.55,141.22000000000116,141.22000000000116,Condition_1_HARD_ABS (141.22 > 140.0),1.0,0.6800,3.00
2026-03-04 17:52:42,1490743,NO,71685.14,-152.61999999999534,158.06999999999243,Condition_1_HARD_ABS (152.62 > 140.0),1.0,0.8700,3.00
2026-03-04 17:56:22,1490752,NO,71352.79,-115.78000000001339,126.5,Condition_2_BREAK_DOWN (Cur:71352.79 < Min:71432.37 - 71.35),1.0,0.7400,3.00
2026-03-04 18:05:36,1490787,NO,71498.32,-140.27999999999884,156.86000000000058,Condition_1_HARD_ABS (140.28 > 140.0),1.0,0.7800,3.00
2026-03-04 18:11:25,1490792,NO,71699.8,-142.1999999999971,142.1999999999971,Condition_1_HARD_ABS (142.20 > 140.0),1.0,0.7800,3.00
2026-03-04 18:18:15,1490932,NO,71523.45,-140.13000000000466,140.13000000000466,Condition_1_HARD_ABS (140.13 > 140.0),1.0,0.9300,3.00
2026-03-04 18:24:27,1490939,NO,71350.0,-144.63999999999942,146.02999999999884,Condition_1_HARD_ABS (144.64 > 140.0),1.0,0.9900,3.00
2026-03-04 18:29:28,1490947,YES,71533.91,142.05999999999767,142.05999999999767,Condition_1_HARD_ABS (142.06 > 140.0),1.0,0.9900,3.00
2026-03-04 18:33:29,1490958,NO,71389.58,-141.27999999999884,141.27999999999884,Condition_1_HARD_ABS (141.28 > 140.0),1.0,0.8600,3.00
2026-03-04 18:49:30,1490969,NO,71202.8,-117.1299999999901,122.91999999999825,Condition_2_BREAK_DOWN (Cur:71202.80 < Min:71274.01 - 71.20),1.0,0.9900,3.00
2026-03-04 18:50:24,1490977,YES,71417.14,145.13000000000466,147.81000000001222,Condition_1_HARD_ABS (145.13 > 140.0),1.0,0.8700,3.00
2026-03-04 19:08:28,1491193,NO,71218.18,-142.9200000000128,146.97000000000116,Condition_1_HARD_ABS (142.92 > 140.0),1.0,0.9800,3.00
2026-03-04 19:13:22,1491201,YES,71398.06,127.31999999999243,130.14999999999418,Condition_4_TREND,1.0,0.9600,3.00
2026-03-04 19:22:48,1491343,NO,71322.28,-140.88999999999942,182.99000000000524,Condition_1_HARD_ABS (140.89 > 140.0),1.0,0.9500,3.00
2026-03-04 19:28:21,1491355,NO,71225.45,-82.65000000000873,89.60000000000582,Condition_4_TREND,1.0,0.9400,3.00
2026-03-04 19:34:24,1491360,NO,71126.02,-113.38999999999942,212.29000000000815,Condition_2_BREAK_DOWN (Cur:71126.02 < Min:71218.50 - 71.13),1.0,0.9800,3.00
2026-03-04 19:36:06,1491364,NO,71035.48,-142.58000000000175,181.3399999999965,Condition_1_HARD_ABS (142.58 > 140.0),1.0,0.8300,3.00
2026-03-04 19:43:24,1491369,YES,71108.0,108.9600000000064,137.88000000000466,Condition_4_TREND,1.0,0.9400,3.00
2026-03-04 19:55:04,1491381,YES,71221.36,155.63000000000466,155.63000000000466,Condition_1_HARD_ABS (155.63 > 140.0),1.0,0.9900,3.00
2026-03-04 20:04:48,1491452,NO,70972.0,-141.99000000000524,157.99000000000524,Condition_1_HARD_ABS (141.99 > 140.0),1.0,0.9900,3.00
2026-03-04 20:07:23,1491492,NO,70851.78,-150.24000000000524,159.0,Condition_1_HARD_ABS (150.24 > 140.0),1.0,0.8400,3.00
2026-03-04 20:18:30,1491636,NO,70747.99,-141.4499999999971,142.9100000000035,Condition_1_HARD_ABS (141.45 > 140.0),1.0,0.9600,3.00
2026-03-04 20:25:07,1491645,NO,70660.87,-140.05999999999767,142.66999999999825,Condition_1_HARD_ABS (140.06 > 140.0),1.0,0.9900,3.00
2026-03-04 20:33:22,1491659,YES,70780.01,141.25,176.27999999999884,Condition_1_HARD_ABS (141.25 > 140.0),1.0,0.9700,3.00
2026-03-04 20:36:22,1491661,NO,70667.59,-149.4499999999971,149.4499999999971,Condition_1_HARD_ABS (149.45 > 140.0),1.0,0.9000,3.00
2026-03-04 20:49:48,1491674,YES,71118.02,143.1200000000099,143.1200000000099,Condition_1_HARD_ABS (143.12 > 140.0),1.0,0.9900,3.00
2026-03-04 20:57:03,1491833,YES,71296.0,158.27999999999884,158.27999999999884,Condition_1_HARD_ABS (158.28 > 140.0),1.0,0.8900,3.00
2026-03-04 21:06:39,1491859,YES,71480.14,152.8000000000029,152.8000000000029,Condition_1_HARD_ABS (152.80 > 140.0),1.0,0.8600,3.00
2026-03-04 21:12:25,1491863,NO,71387.12,-148.9100000000035,165.0500000000029,Condition_1_HARD_ABS (148.91 > 140.0),1.0,0.9000,3.00
2026-03-04 21:28:06,1492058,YES,71404.08,143.0899999999965,143.43999999998778,Condition_1_HARD_ABS (143.09 > 140.0),1.0,0.9600,3.00
2026-03-04 21:58:20,1492149,YES,71507.74,87.41000000000349,119.66999999999825,Condition_4_TREND,1.0,0.9000,3.00
2026-03-04 22:07:05,1492172,YES,71591.82,141.35000000000582,157.5500000000029,Condition_1_STRONG_FLUC (141.35 > 0.8*Max(164.74) & > 45.0),1.0,0.7500,3.00
2026-03-04 22:13:20,1492175,YES,71690.38,122.45000000001164,127.32000000000698,Condition_4_TREND,1.0,0.9700,3.00
2026-03-04 22:16:51,1492318,YES,71950.0,142.82000000000698,142.82000000000698,Condition_1_HARD_ABS (142.82 > 140.0),1.0,0.8900,3.00
2026-03-04 22:23:55,1492319,NO,71643.99,-84.59999999999127,90.59999999999127,Condition_4_TREND,1.0,0.8300,3.00
2026-03-04 22:28:43,1492325,YES,71746.01,147.00999999999476,147.00999999999476,Condition_1_HARD_ABS (147.01 > 140.0),1.0,0.9700,3.00
2026-03-04 22:30:27,1492332,YES,71907.96,158.25,190.45000000001164,Condition_1_HARD_ABS (158.25 > 140.0),1.0,0.6400,3.00
2026-03-04 22:35:37,1492338,NO,72302.96,-141.20999999999185,154.52000000000407,Condition_1_HARD_ABS (141.21 > 140.0),1.0,0.6000,3.00
2026-03-04 22:40:52,1492341,YES,72063.39,143.38000000000466,186.97000000000116,Condition_1_HARD_ABS (143.38 > 140.0),1.0,0.6500,3.00
2026-03-04 22:45:55,1492344,NO,71335.47,-98.61000000000058,168.79000000000815,Condition_2_BREAK_DOWN (Cur:71335.47 < Min:71423.46 - 71.34),1.0,0.6000,3.00
