Time,MarketID,Side,BTC_Price,Net,Fluc,Reason,Multiplier,Prob,Amount
2026-03-06 03:02:00,1500902,YES,71134.7,138.6999999999971,138.6999999999971,Condition_2_BREAK_UP (Cur:71134.70 > Max:71021.26 + 106.70),1.0,0.8900,3.00
2026-03-06 03:14:11,1500976,YES,71393.4,118.39999999999418,173.47000000000116,Condition_2_BREAK_UP (Cur:71393.40 > Max:71280.99 + 107.09),1.0,0.9900,3.00
2026-03-06 03:17:22,1501124,NO,71216.01,-143.04000000000815,144.3700000000099,Condition_1_HARD_ABS (143.04 > 140.0),1.0,0.9400,3.00
2026-03-06 03:26:28,1501147,NO,71100.0,-142.91999999999825,142.91999999999825,Condition_1_HARD_ABS (142.92 > 140.0),1.0,0.8700,3.00
2026-03-06 03:32:45,1501156,NO,70960.8,-142.17999999999302,142.17999999999302,Condition_1_HARD_ABS (142.18 > 140.0),1.0,0.9300,3.00
2026-03-06 03:39:09,1501162,NO,70959.94,-80.42999999999302,116.26999999998952,Condition_4_TREND,1.0,0.9300,3.00
2026-03-06 03:42:53,1501193,YES,71159.0,150.02999999999884,151.27000000000407,Condition_1_HARD_ABS (150.03 > 140.0),1.0,0.9600,3.00
2026-03-06 03:54:58,1501229,NO,70921.68,-140.32000000000698,140.35000000000582,Condition_1_HARD_ABS (140.32 > 140.0),1.0,0.9900,3.00
2026-03-06 04:04:47,1501312,YES,71068.46,160.40000000000873,232.4600000000064,Condition_1_STRONG_FLUC (160.40 > 0.8*Max(175.47) & > 45.0),1.0,0.6000,3.00
2026-03-06 04:06:10,1501346,NO,70906.18,-144.38000000000466,152.77000000000407,Condition_1_STRONG_FLUC (144.38 > 0.8*Max(175.47) & > 45.0),1.0,0.8600,3.00
2026-03-06 04:18:58,1501513,YES,71227.31,137.3000000000029,140.73000000001048,Condition_2_BREAK_UP (Cur:71227.31 > Max:71108.58 + 106.84),1.0,0.9800,3.00
2026-03-06 04:29:05,1501685,NO,71151.77,-146.13999999999942,146.55999999999767,Condition_1_HARD_ABS (146.14 > 140.0),1.0,0.9900,3.00
2026-03-06 04:32:47,1501729,YES,71318.28,142.5899999999965,142.5899999999965,Condition_1_HARD_ABS (142.59 > 140.0),1.0,0.9600,3.00
2026-03-06 04:51:54,1501892,NO,71034.0,-141.88999999999942,142.22999999999593,Condition_1_HARD_ABS (141.89 > 140.0),1.0,0.9400,3.00
2026-03-06 04:59:07,1501912,YES,71321.51,140.52999999999884,143.7100000000064,Condition_1_HARD_ABS (140.53 > 140.0),1.0,0.9900,3.00
2026-03-06 05:03:20,1501916,YES,71312.45,80.44999999999709,85.13999999999942,Condition_4_TREND,1.0,0.8500,3.00
2026-03-06 05:17:36,1502099,YES,71459.99,145.02000000000407,147.36000000000058,Condition_1_HARD_ABS (145.02 > 140.0),1.0,0.9600,3.00
2026-03-06 05:35:04,1502152,NO,71380.43,-147.77000000000407,181.82000000000698,Condition_1_HARD_ABS (147.77 > 140.0),1.0,0.9900,3.00
2026-03-06 05:35:11,1502162,NO,71321.2,-113.47999999999593,113.47999999999593,Condition_2_BREAK_DOWN (Cur:71321.20 < Min:71417.22 - 71.32),1.0,0.7900,3.00
2026-03-06 05:48:25,1502176,YES,71276.12,71.63999999999942,75.48000000001048,Condition_4_TREND,1.0,0.9100,3.00
2026-03-06 05:52:09,1502181,NO,71187.34,-141.83000000000175,142.1999999999971,Condition_1_HARD_ABS (141.83 > 140.0),1.0,0.9400,3.00
2026-03-06 05:58:21,1502245,YES,71157.15,120.73999999999069,137.5899999999965,Condition_4_TREND,1.0,0.9800,3.00
2026-03-06 06:03:20,1502274,YES,71236.57,94.93000000000757,94.93000000000757,Condition_4_TREND,1.0,0.8300,3.00
2026-03-06 06:08:21,1502290,YES,71219.36,104.77999999999884,119.30999999999767,Condition_4_TREND,1.0,0.8000,3.00
2026-03-06 06:26:32,1502619,NO,71169.87,-117.97000000000116,117.97000000000116,Condition_1_STRONG_FLUC (117.97 > 0.8*Max(146.48) & > 45.0),1.0,0.9100,3.00
2026-03-06 06:41:19,1502668,YES,71309.48,142.06999999999243,142.06999999999243,Condition_1_HARD_ABS (142.07 > 140.0),1.0,0.8900,3.00
2026-03-06 06:53:29,1502710,YES,71346.75,105.94000000000233,127.02999999999884,Condition_4_TREND,1.0,0.8500,3.00
2026-03-06 07:26:19,1503208,YES,71277.54,84.01999999998952,84.01999999998952,Condition_1_STRONG_FLUC (84.02 > 0.8*Max(104.92) & > 45.0),1.0,0.6400,3.00
2026-03-06 07:30:46,1503220,NO,71124.0,-90.67999999999302,103.97000000000116,Condition_1_STRONG_FLUC (90.68 > 0.8*Max(112.50) & > 45.0),1.0,0.5500,3.00
2026-03-06 07:36:30,1503237,YES,70989.45,93.11000000000058,93.11000000000058,Condition_1_STRONG_FLUC (93.11 > 0.8*Max(112.50) & > 45.0),1.0,0.7200,3.00
2026-03-06 07:43:20,1503241,NO,70902.67,-83.2100000000064,138.8000000000029,Condition_4_TREND,1.0,0.6600,3.00
2026-03-06 08:11:44,1503468,YES,70988.51,95.08999999999651,124.2899999999936,Condition_1_STRONG_FLUC (95.09 > 0.8*Max(117.14) & > 45.0),1.0,0.8200,3.00
2026-03-06 08:18:29,1503608,NO,70920.08,-100.94000000000233,119.91000000000349,Condition_1_STRONG_FLUC (100.94 > 0.8*Max(117.14) & > 45.0),1.0,0.7700,3.00
2026-03-06 08:26:42,1503617,NO,70901.62,-141.6200000000099,141.6200000000099,Condition_1_HARD_ABS (141.62 > 140.0),1.0,0.8200,3.00
2026-03-06 08:51:18,1503649,NO,70803.22,-119.75,133.3299999999872,Condition_2_BREAK_DOWN (Cur:70803.22 < Min:70881.78 - 70.80),1.0,0.7100,3.00
2026-03-06 09:13:30,1503705,NO,70810.6,-101.50999999999476,113.77999999999884,Condition_2_BREAK_DOWN (Cur:70810.60 < Min:70889.56 - 70.81),1.0,0.6000,3.00
2026-03-06 09:18:20,1503840,YES,70890.54,86.52999999999884,92.32000000000698,Condition_4_TREND,1.0,0.8500,3.00
2026-03-06 09:26:01,1503852,NO,70690.0,-153.77999999999884,157.17999999999302,Condition_1_STRONG_FLUC (153.78 > 0.8*Max(167.24) & > 45.0),1.0,0.8000,3.00
2026-03-06 09:30:53,1503868,YES,70604.91,140.15000000000873,140.56000000001222,Condition_1_HARD_ABS (140.15 > 140.0),1.0,0.8500,3.00
2026-03-06 09:38:04,1503876,YES,71009.82,148.4100000000035,151.32000000000698,Condition_1_HARD_ABS (148.41 > 140.0),1.0,0.9400,3.00
2026-03-06 09:42:22,1503881,YES,71145.47,141.4600000000064,145.49000000000524,Condition_1_HARD_ABS (141.46 > 140.0),1.0,0.8700,3.00
2026-03-06 09:53:47,1503892,YES,71245.05,78.13000000000466,127.65000000000873,Condition_4_TREND,1.0,0.8900,3.00
2026-03-06 10:13:26,1503972,YES,71341.56,72.73999999999069,120.69000000000233,Condition_4_TREND,1.0,0.9200,3.00
2026-03-06 10:18:25,1504110,NO,71191.36,-138.55999999999767,141.92999999999302,Condition_1_STRONG_FLUC (138.56 > 0.8*Max(160.25) & > 45.0),1.0,0.9600,3.00
2026-03-06 10:20:24,1504116,NO,71095.98,-78.02000000000407,88.52000000000407,Condition_2_BREAK_DOWN (Cur:71095.98 < Min:71169.88 - 71.10),1.0,0.7700,3.00
2026-03-06 10:25:53,1504148,YES,71344.46,142.58000000000175,142.58000000000175,Condition_1_HARD_ABS (142.58 > 140.0),1.0,0.7000,3.00
2026-03-06 10:32:46,1504151,NO,71193.15,-144.93000000000757,144.93000000000757,Condition_1_HARD_ABS (144.93 > 140.0),1.0,0.8800,3.00
2026-03-06 10:53:29,1504176,NO,71253.19,-72.80999999999767,100.00999999999476,Condition_4_TREND,1.0,0.8500,3.00
2026-03-06 11:12:49,1504211,NO,71137.86,-104.77000000000407,126.22000000000116,Condition_1_STRONG_FLUC (104.77 > 0.8*Max(128.04) & > 45.0),1.0,0.8900,3.00
2026-03-06 11:23:57,1504319,YES,71210.61,142.60000000000582,151.30999999999767,Condition_1_HARD_ABS (142.60 > 140.0),1.0,0.9900,3.00
2026-03-06 12:00:40,1504395,NO,70995.28,-87.5,87.5,Condition_1_STRONG_FLUC (87.50 > 0.8*Max(108.57) & > 45.0),1.0,0.7900,3.00
2026-03-06 12:09:36,1504407,NO,71001.1,-78.55999999999767,83.65000000000873,Condition_4_TREND,1.0,0.9200,3.00
2026-03-06 12:14:25,1504412,NO,70906.03,-79.22999999999593,85.25,Condition_4_TREND,1.0,0.9900,3.00
2026-03-06 12:29:20,1504562,NO,70885.99,-97.63999999999942,119.30999999999767,Condition_4_TREND,1.0,0.9900,3.00
2026-03-06 12:32:29,1504573,NO,70788.67,-80.91999999999825,90.19999999999709,Condition_2_BREAK_DOWN (Cur:70788.67 < Min:70860.00 - 70.79),1.0,0.8800,3.00
2026-03-06 12:38:17,1504577,NO,70759.56,-146.6999999999971,146.6999999999971,Condition_1_HARD_ABS (146.70 > 140.0),1.0,0.9900,3.00
2026-03-06 12:40:38,1504580,NO,70564.47,-157.27000000000407,175.36000000000058,Condition_1_HARD_ABS (157.27 > 140.0),1.0,0.7200,3.00
2026-03-06 13:08:02,1504801,NO,70486.03,-140.19000000000233,140.19000000000233,Condition_1_HARD_ABS (140.19 > 140.0),1.0,0.9300,3.00
2026-03-06 13:12:14,1504805,NO,70395.13,-109.63999999999942,156.00999999999476,Condition_1_STRONG_FLUC (109.64 > 0.8*Max(134.72) & > 45.0),1.0,0.8300,3.00
2026-03-06 13:19:12,1504910,YES,70635.02,93.43000000000757,104.69999999999709,Condition_4_TREND,1.0,0.8900,3.00
2026-03-06 13:23:57,1504916,NO,70451.1,-142.72000000000116,168.95999999999185,Condition_1_HARD_ABS (142.72 > 140.0),1.0,0.9900,3.00
2026-03-06 13:33:28,1504927,YES,70472.08,70.44000000000233,133.0,Condition_4_TREND,1.0,0.7900,3.00
2026-03-06 13:42:37,1504938,NO,70163.01,-141.61000000000058,141.61000000000058,Condition_1_HARD_ABS (141.61 > 140.0),1.0,0.8500,3.00
2026-03-06 13:53:50,1504952,YES,70303.83,143.72999999999593,143.72999999999593,Condition_1_HARD_ABS (143.73 > 140.0),1.0,0.7600,3.00
2026-03-06 13:57:13,1505211,YES,70504.81,141.05999999999767,211.98000000001048,Condition_1_HARD_ABS (141.06 > 140.0),1.0,0.8900,3.00
2026-03-06 14:09:06,1505339,NO,70346.35,-86.98999999999069,89.89999999999418,Condition_4_TREND,1.0,0.9300,3.00
2026-03-06 14:19:54,1505446,YES,70375.44,71.32000000000698,71.32000000000698,Condition_4_TREND,1.0,0.9800,3.00
2026-03-06 14:23:21,1505453,YES,70461.91,71.91999999999825,107.05999999999767,Condition_4_TREND,1.0,0.8500,3.00
2026-03-06 14:28:29,1505457,NO,70439.47,-71.80000000000291,71.80000000000291,Condition_4_TREND,1.0,0.9000,3.00
2026-03-06 14:38:18,1505470,YES,70507.51,115.36000000000058,135.2399999999907,Condition_1_STRONG_FLUC (115.36 > 0.8*Max(140.12) & > 45.0),1.0,0.9500,3.00
2026-03-06 14:42:51,1505474,YES,70637.73,116.77999999999884,162.72999999999593,Condition_1_STRONG_FLUC (116.78 > 0.8*Max(140.12) & > 45.0),1.0,0.9500,3.00
2026-03-06 14:48:12,1505478,YES,70800.02,133.63000000000466,182.13999999999942,Condition_2_BREAK_UP (Cur:70800.02 > Max:70675.17 + 106.20),1.0,0.9400,3.00
2026-03-06 14:53:21,1505485,NO,70641.31,-95.19000000000233,117.5,Condition_4_TREND,1.0,0.9700,3.00
2026-03-06 15:02:18,1505533,YES,70746.26,146.7899999999936,159.3000000000029,Condition_1_HARD_ABS (146.79 > 140.0),1.0,0.9500,3.00
2026-03-06 15:11:38,1505568,NO,70513.09,-144.63000000000466,144.63000000000466,Condition_1_HARD_ABS (144.63 > 140.0),1.0,0.9100,3.00
